From File,To File,Refs
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Requestor.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\AvroRemoteException.java,2
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Requestor.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\Protocol.java,18
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Requestor.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\Encoder.java,5
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Requestor.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Transceiver.java,6
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Requestor.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\Decoder.java,6
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Requestor.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\BinaryDecoder.java,3
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Requestor.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\ByteBufferOutputStream.java,4
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Requestor.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\specific\SpecificDatumWriter.java,3
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Requestor.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\RPCPlugin.java,13
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Requestor.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\util\Utf8.java,8
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Requestor.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\AvroRuntimeException.java,7
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Requestor.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\generic\GenericDatumReader.java,6
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Requestor.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\BinaryEncoder.java,3
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Requestor.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\ByteBufferInputStream.java,3
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Requestor.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\Schema.java,9
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Requestor.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\specific\SpecificDatumReader.java,3
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Requestor.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\generic\GenericDatumWriter.java,6
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\parsing\ValidatingGrammarGenerator.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\Schema.java,35
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\parsing\ValidatingGrammarGenerator.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\parsing\Symbol.java,39
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\generic\GenericDatumReader.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\DatumReader.java,2
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\generic\GenericDatumReader.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\generic\GenericData.java,3
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\generic\GenericDatumReader.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\Decoder.java,41
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\generic\GenericDatumReader.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\generic\GenericArray.java,7
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\generic\GenericDatumReader.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\generic\GenericContainer.java,1
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\generic\GenericDatumReader.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\generic\GenericRecord.java,6
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\generic\GenericDatumReader.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\generic\GenericFixed.java,9
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\generic\GenericDatumReader.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\AvroRuntimeException.java,5
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\generic\GenericDatumReader.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\util\Utf8.java,6
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\generic\GenericDatumReader.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\AvroTypeException.java,9
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\generic\GenericDatumReader.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\Schema.java,171
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestDataFile.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\DatumReader.java,3
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestDataFile.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\reflect\ReflectDatumReader.java,3
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestDataFile.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\file\DataFileWriter.java,6
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestDataFile.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\file\DataFileReader.java,12
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestDataFile.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\generic\GenericDatumReader.java,9
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestDataFile.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\RandomData.java,4
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestDataFile.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\Schema.java,4
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestDataFile.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\specific\SpecificDatumReader.java,3
